user_id,locale,birthyear,gender,joinedAt,location,timezone
18321,fa_IR,1990.0,male,2012-10-28 15:48:58.983,Houston  TX,210.0
18322,fr_FR,1996.0,female,2012-10-28 15:49:39.644,Centre de Flacq  Mauritius,240.0
18323,en_US,1980.0,male,2012-10-28 15:49:45.566,North Hills  California,-420.0
18324,es_LA,1996.0,female,2012-10-28 15:49:56.664,Santiago De Los Caballeros  Santiago  Dominican Republic,480.0
18325,id_ID,1991.0,male,2012-10-28 15:50:41.862,Yogyakarta,420.0
18326,es_LA,1994.0,male,2012-10-28 15:51:12.854,Santo Domingo  Dominican Republic,-360.0
18327,id_ID,1988.0,male,2012-10-28 15:51:45.655,Yogyakarta,-480.0
18328,es_LA,1994.0,female,2012-10-28 15:52:08.092,Santo Domingo  Dominican Republic,-180.0
18329,id_ID,1996.0,male,2012-10-28 15:52:14.073,Jakarta  Indonesia,420.0
18330,en_US,1988.0,male,2012-10-28 15:53:15.470,Bandung  Indonesia,420.0
18331,en_US,1994.0,female,2012-10-28 15:53:17.814,,240.0
18332,id_ID,1991.0,female,2012-10-28 15:54:36.280,Medan  Indonesia,420.0
18333,en_US,1998.0,male,2012-10-28 15:54:56.944,Port Louis  Mauritius,240.0
18334,es_LA,1993.0,female,2012-10-28 15:55:36.701,Santo Domingo  Dominican Republic,-240.0
18335,id_ID,1994.0,female,2012-10-28 15:56:41.688,Yogyakarta,420.0
18336,en_US,1985.0,female,2012-10-28 15:57:52.901,Batam  40,420.0
18337,en_GB,1991.0,female,2012-10-28 15:59:28.139,Yogyakarta,420.0
18338,en_US,1994.0,male,2012-10-28 15:59:57.671,Yogyakarta,420.0
18339,id_ID,1994.0,female,2012-10-28 16:02:40.137,Medan  Indonesia,540.0
18340,id_ID,1994.0,male,2012-10-28 16:03:08.772,Binjai,420.0
18341,en_GB,1990.0,female,2012-10-28 16:03:34.281,Toronto  Ontario,-300.0
18342,id_ID,1992.0,female,2012-10-28 16:03:53.227,Djokja  Yogyakarta  Indonesia,420.0
18343,es_LA,1993.0,female,2012-10-28 16:04:29.557,Santo Domingo  Dominican Republic,480.0
18344,es_LA,1996.0,female,2012-10-28 16:04:35.928,Bronx  New York,-240.0
18345,en_US,1991.0,female,2012-10-28 16:08:54.250,Bantoel  Yogyakarta  Indonesia,420.0
18346,es_LA,1994.0,female,2012-10-28 16:11:10.470,Santo Domingo  Dominican Republic,-300.0
18347,es_LA,1995.0,male,2012-10-28 16:11:35.434,Santo Domingo  Dominican Republic,-240.0
18348,es_ES,1992.0,male,2012-10-28 16:11:41.561,Santo Domingo  Dominican Republic,480.0
18349,id_ID,1996.0,male,2012-10-28 16:11:54.113,Medan  Indonesia,420.0
18350,es_ES,1994.0,male,2012-10-28 16:12:13.704,Santo Domingo  05,-240.0
18351,id_ID,1989.0,male,2012-10-28 16:12:55.690,Banda Aceh  Indonesia,420.0
18352,es_LA,1995.0,male,2012-10-28 16:13:09.984,Maizal  Valverde  Dominican Republic,60.0
18353,ko_KR,1985.0,female,2012-10-28 16:13:31.361,Toronto  Ontario,-360.0
18354,en_US,1990.0,female,2012-10-28 16:13:44.902,Port Louis  Mauritius,240.0
18355,es_LA,1993.0,female,2012-10-28 16:15:35.048,San Felipe de Puerto Plata,-240.0
18356,id_ID,1994.0,male,2012-10-28 16:15:59.748,Surabaya  08,420.0
18357,en_US,1978.0,male,2012-10-28 16:16:01.823,Pacoima  California,-480.0
18358,en_US,1994.0,female,2012-10-28 16:16:33.809,Goodlands  Riviere Du Rempart  Mauritius,240.0
18359,es_LA,1982.0,male,2012-10-28 16:17:43.440,Whittier  CA,-480.0
18360,es_LA,1995.0,female,2012-10-28 16:18:12.977,Santo Domingo  Dominican Republic,60.0
18361,es_LA,1995.0,female,2012-10-28 16:18:17.318,Santo Domingo  Dominican Republic,-240.0
18362,es_LA,1996.0,female,2012-10-28 16:18:19.317,Santo Domingo  Dominican Republic,-240.0
18363,en_US,1993.0,female,2012-10-28 16:19:04.798,Yogyakarta,420.0
18364,en_US,1974.0,male,2012-10-28 16:20:10.977,Welland  Ontario,-240.0
18365,es_LA,1988.0,male,2012-10-28 16:21:11.871,Santo Domingo  Dominican Republic,-180.0
18366,es_LA,1991.0,male,2012-10-28 16:22:02.795,Santo Domingo  Dominican Republic,-240.0
18367,hu_HU,1973.0,female,2012-10-28 16:22:02.958,Diosgyor  Miskolc  Hungary,60.0
18368,id_ID,1966.0,male,2012-10-28 16:23:44.708,Purbalingga  Jawa Tengah  Indonesia,420.0
18369,en_US,1982.0,male,2012-10-28 16:23:51.780,Tehran  Iran,-480.0
18370,jv_ID,1994.0,male,2012-10-28 16:25:14.478,Djokja  Yogyakarta  Indonesia,420.0
18371,en_US,1993.0,female,2012-10-28 16:25:31.763,Sleman,420.0
18372,en_US,1979.0,male,2012-10-28 16:26:04.315,Amsterdam  Netherlands,60.0
18373,hu_HU,1993.0,male,2012-10-28 16:26:12.369,Pereces  Miskolc  Hungary,60.0
18374,es_ES,1997.0,male,2012-10-28 16:28:42.259,Santo Domingo  Dominican Republic,-240.0
18375,id_ID,1993.0,male,2012-10-28 16:28:50.946,Djokja  Yogyakarta  Indonesia,420.0
18376,es_LA,1992.0,male,2012-10-28 16:29:14.400,Santo Domingo  Dominican Republic,-300.0
18377,es_LA,1993.0,male,2012-10-28 16:31:21.211,Santo Domingo  Dominican Republic,-240.0
18378,id_ID,1980.0,male,2012-10-28 16:34:42.397,Medan  Indonesia,420.0
18379,id_ID,1988.0,male,2012-10-28 16:36:21.626,Yogyakarta,420.0
18380,en_US,1969.0,male,2012-10-28 16:38:05.936,Windsor  ON,-300.0
18381,en_US,1990.0,male,2012-10-28 16:39:59.461,Zanjan  Iran,210.0
18382,ru_RU,1984.0,male,2012-10-28 16:40:07.673,Los Angeles  CA,-480.0
18383,en_US,1989.0,male,2012-10-28 16:40:27.912,Duri  04,420.0
18384,es_ES,1991.0,female,2012-10-28 16:41:24.080,Zaragoza  Spain,60.0
18385,en_GB,1993.0,male,2012-10-28 16:41:34.290,Jogjakarta  Indonesia,420.0
18386,en_US,1992.0,female,2012-10-28 16:41:38.323,Yogyakarta,420.0
18387,hu_HU,1991.0,female,2012-10-28 16:41:39.474,,60.0
18388,hu_HU,1997.0,female,2012-10-28 16:42:47.576,Miskolc  Hungary,60.0
18389,id_ID,1988.0,male,2012-10-28 16:42:48.067,Medan  Indonesia,420.0
18390,id_ID,1992.0,female,2012-10-28 16:43:21.026,Yogyakarta,420.0
18391,id_ID,1992.0,male,2012-10-28 16:44:45.872,Jogjakarta  Indonesia,420.0
18392,es_ES,1996.0,female,2012-10-28 16:44:59.363,Santo Domingo  Dominican Republic,480.0
18393,id_ID,1992.0,female,2012-10-28 16:45:11.533,Yogyakarta,420.0
18394,en_US,1989.0,female,2012-10-28 16:52:19.025,Yogyakarta,420.0
18395,id_ID,1988.0,male,2012-10-28 16:52:47.538,Yogyakarta,-540.0
18396,id_ID,1992.0,male,2012-10-28 16:52:54.945,Medan  Indonesia,420.0
18397,en_US,1989.0,female,2012-10-28 16:52:56.135,Flacq  Flacq  Mauritius,-420.0
18398,id_ID,1993.0,female,2012-10-28 16:54:27.184,Yogyakarta,420.0
18399,en_US,1999.0,female,2012-10-28 16:54:51.850,Triolet  Mauritius,240.0
18400,id_ID,1991.0,male,2012-10-28 16:55:44.772,Beirut  Lebanon,840.0
18401,en_US,1993.0,male,2012-10-28 16:56:26.782,  ,-480.0
18402,ar_AR,1982.0,male,2012-10-28 16:57:06.290,  ,120.0
18403,id_ID,1991.0,male,2012-10-28 16:57:35.012,Yogyakarta,420.0
18404,id_ID,1992.0,female,2012-10-28 16:58:33.536,Yogyakarta,420.0
18405,en_US,1985.0,male,2012-10-28 16:58:42.990,undefined  undefined,480.0
18406,en_US,1993.0,female,2012-10-28 17:00:15.359,Yogyakarta,420.0
18407,en_US,1996.0,male,2012-10-28 17:01:22.361,Triolet  Mauritius,240.0
18408,ru_RU,1985.0,male,2012-10-28 17:02:15.873,Los Angeles  California,-480.0
18409,es_LA,1993.0,male,2012-10-28 17:03:48.745,Santo Domingo  Dominican Republic,-240.0
18410,en_US,1990.0,female,2012-10-28 17:05:09.342,Djokja  Yogyakarta  Indonesia,420.0
18411,en_US,1998.0,female,2012-10-28 17:05:17.366,Los Angeles  California,240.0
18412,id_ID,1991.0,male,2012-10-28 17:07:12.342,Yogyakarta,420.0
18413,id_ID,1994.0,male,2012-10-28 17:07:52.602,Jakarta  Indonesia,420.0
18414,id_ID,1981.0,female,2012-10-28 17:08:05.281,Jokjakarta  Yogyakarta  Indonesia,420.0
18415,es_LA,1997.0,female,2012-10-28 17:08:45.145,Santo Domingo  Dominican Republic,-240.0
18416,en_GB,1982.0,male,2012-10-28 17:10:09.340,undefined  undefined,240.0
18417,id_ID,1994.0,male,2012-10-28 17:10:20.205,Bantul,420.0
18418,es_LA,1997.0,female,2012-10-28 17:10:39.652,Santo Domingo  Dominican Republic,-180.0
18419,en_US,1981.0,male,2012-10-28 17:13:26.946,Pico Rivera  California,-480.0
18420,es_ES,1997.0,female,2012-10-28 17:13:50.875,Santo Domingo  Dominican Republic,480.0
18421,en_US,1982.0,male,2012-10-28 17:14:06.616,Los Angeles  California,300.0
18422,es_ES,1985.0,male,2012-10-28 17:16:54.595,Los Angeles  CA,-480.0
18423,es_LA,1979.0,female,2012-10-28 17:17:23.026,Texistepeque  Santa Ana  El Salvador,-480.0
18424,id_ID,1991.0,male,2012-10-28 17:17:34.638,Jogjakarta  Indonesia,420.0
18425,hu_HU,1954.0,male,2012-10-28 17:17:59.744,Hejokeresztur  04,60.0
18426,es_ES,1996.0,female,2012-10-28 17:21:25.083,Los Alcarrizos,420.0
18427,en_US,1992.0,female,2012-10-28 17:22:14.503,  ,420.0
18428,es_ES,1995.0,male,2012-10-28 17:24:48.010,Santo Domingo  Dominican Republic,480.0
18429,hu_HU,1962.0,female,2012-10-28 17:26:11.589,Diosgyor  Miskolc  Hungary,60.0
18430,id_ID,1993.0,male,2012-10-28 17:27:22.522,Nganjuk,420.0
18431,es_LA,1983.0,male,2012-10-28 17:32:10.444,Perkasie  PA,-300.0
18432,es_ES,1978.0,female,2012-10-28 17:34:15.347,San Carlos De Bariloche  16,-180.0
18433,id_ID,1993.0,male,2012-10-28 17:35:34.124,Yogyakarta,420.0
18434,es_LA,1991.0,male,2012-10-28 17:35:37.286,Santo Domingo  Dominican Republic,-240.0
18435,id_ID,1988.0,male,2012-10-28 17:36:44.169,Jogjakarta  Indonesia,-420.0
18436,es_ES,1994.0,male,2012-10-28 17:36:55.268,Santo Domingo  Dominican Republic,-240.0
18437,id_ID,1993.0,female,2012-10-28 17:41:35.920,Medan  Indonesia,420.0
18438,es_LA,1997.0,female,2012-10-28 17:42:02.737,Santo Domingo  Dominican Republic,-240.0
18439,fa_IR,1985.0,male,2012-10-28 17:42:57.725,  ,
18440,en_US,1987.0,male,2012-10-28 17:43:53.727,Long Beach  California,-480.0
18441,id_ID,1993.0,female,2012-10-28 17:45:58.001,Yogyakarta,420.0
18442,hu_HU,1988.0,male,2012-10-28 17:48:30.999,Miskolc  Hungary,60.0
18443,fr_FR,1993.0,male,2012-10-28 17:53:35.703,Trou D'Eau Douce  Flacq  Mauritius,300.0
18444,id_ID,1993.0,female,2012-10-28 17:53:59.873,Yogyakarta,420.0
18445,en_US,1961.0,male,2012-10-28 17:54:00.574,San Clemente  California,-480.0
18446,ar_AR,1982.0,male,2012-10-28 17:55:41.780,Los Angeles  California,180.0
18447,es_LA,1978.0,male,2012-10-28 17:55:59.311,Los Angeles  CA,-480.0
18448,es_ES,1998.0,female,2012-10-28 17:56:18.547,Santo Domingo  Dominican Republic,-240.0
18449,id_ID,1985.0,male,2012-10-28 17:59:22.067,Yogyakarta,420.0
18450,es_LA,1997.0,female,2012-10-28 18:00:22.745,Santo Domingo  Dominican Republic,-180.0
18451,fa_IR,1990.0,male,2012-10-28 18:01:46.791,  ,210.0
18452,es_LA,1997.0,female,2012-10-28 18:01:47.884,Santo Domingo  Dominican Republic,-360.0
18453,id_ID,1990.0,male,2012-10-28 18:03:47.211,Medan  Indonesia,420.0
18454,en_US,1980.0,male,2012-10-28 18:06:45.235,Maragheh,210.0
18455,id_ID,1991.0,male,2012-10-28 18:06:52.819,Djokja  Yogyakarta  Indonesia,420.0
18456,ar_AR,1986.0,male,2012-10-28 18:08:02.801,  ,120.0
18457,es_LA,1992.0,male,2012-10-28 18:08:33.579,  ,-360.0
18458,id_ID,1992.0,male,2012-10-28 18:09:45.562,Yogyakarta,420.0
18459,es_LA,1997.0,female,2012-10-28 18:12:14.681,Santo Domingo  Dominican Republic,360.0
18460,en_US,1993.0,male,2012-10-28 18:16:39.425,Junagadh,-390.0
18461,id_ID,1988.0,male,2012-10-28 18:17:08.208,Yogyakarta,420.0
18462,en_US,1990.0,male,2012-10-28 18:17:39.321,Long Beach  CA,-480.0
18463,hu_HU,1970.0,male,2012-10-28 18:19:29.453,Karcag,60.0
18464,en_US,1977.0,male,2012-10-28 18:20:07.601,Los Angeles  California,540.0
18465,es_LA,1993.0,male,2012-10-28 18:21:02.163,Santo Domingo  Dominican Republic,480.0
18466,id_ID,1995.0,male,2012-10-28 18:21:34.890,Sigli  Aceh  Indonesia,420.0
18467,fa_IR,1991.0,male,2012-10-28 18:25:02.577,Ramian,-480.0
18468,id_ID,1992.0,male,2012-10-28 18:25:41.451,Yogyakarta,420.0
18469,pt_BR,1995.0,male,2012-10-28 18:26:16.135,Porto Alegre,-120.0
18470,en_US,1990.0,male,2012-10-28 18:29:15.991,Cairo  11,120.0
18471,en_US,1991.0,female,2012-10-28 18:33:20.509,Centre de Flacq  Mauritius,240.0
18472,en_GB,1991.0,male,2012-10-28 18:34:23.051,Yogyakarta,420.0
18473,es_LA,1994.0,male,2012-10-28 18:35:21.536,Santo Domingo  Dominican Republic,60.0
18474,id_ID,1991.0,male,2012-10-28 18:37:06.768,Medan  Indonesia,420.0
18475,id_ID,1991.0,male,2012-10-28 18:37:32.040,Yogyakarta,420.0
18476,id_ID,1992.0,male,2012-10-28 18:37:35.577,Yogyakarta,420.0
18477,es_LA,1993.0,male,2012-10-28 18:37:35.928,Montevideo  Uruguay,-120.0
18478,en_US,1991.0,male,2012-10-28 18:38:13.388,Banyumas  Jawa Tengah  Indonesia,420.0
18479,en_US,1991.0,female,2012-10-28 18:42:07.611,Toronto  Ontario,-300.0
18480,ar_AR,1990.0,male,2012-10-28 18:44:18.201,  ,60.0
18481,en_US,1987.0,male,2012-10-28 18:44:19.793,undefined  undefined,480.0
18482,es_LA,1992.0,male,2012-10-28 18:44:20.699,Santiago De Los Caballeros  Santiago  Dominican Republic,-180.0
18483,es_LA,1989.0,male,2012-10-28 18:44:32.805,Toronto  Ontario,-120.0
18484,en_US,1982.0,male,2012-10-28 18:45:18.145,Mississauga  ON,-300.0
18485,en_US,1979.0,male,2012-10-28 18:46:32.702,Los Angeles  California,-300.0
18486,es_LA,1997.0,female,2012-10-28 18:47:07.739,Santo Domingo  Dominican Republic,60.0
18487,es_LA,1981.0,male,2012-10-28 18:48:23.713,Los Angeles  California,-420.0
18488,es_LA,1994.0,female,2012-10-28 18:48:41.407,Santo Domingo  Dominican Republic,60.0
18489,en_US,1984.0,male,2012-10-28 18:49:50.709,Hamilton  Ontario,-300.0
18490,es_LA,1994.0,female,2012-10-28 18:51:23.426,Santo Domingo  Dominican Republic,-270.0
18491,fa_IR,1992.0,male,2012-10-28 18:54:04.285,Ankara  Turkey,60.0
18492,es_ES,1995.0,female,2012-10-28 18:59:35.895,Los Angeles  California,-180.0
18493,id_ID,1992.0,male,2012-10-28 18:59:46.782,Yogyakarta,420.0
18494,id_ID,1988.0,male,2012-10-28 19:00:14.464,Jakarta  Indonesia,420.0
18495,es_LA,1996.0,female,2012-10-28 19:08:36.555,Santo Domingo  Dominican Republic,-240.0
18496,en_US,1983.0,male,2012-10-28 19:09:50.372,Peterborough  K3,
18497,en_US,1987.0,male,2012-10-28 19:10:15.207,Pamplemousses  Pamplemousses  Mauritius,240.0
18498,fr_FR,1993.0,male,2012-10-28 19:12:13.896,Los Angeles  California,60.0
18499,id_ID,1993.0,male,2012-10-28 19:14:40.134,Yogyakarta,420.0
18500,id_ID,1993.0,female,2012-10-28 19:17:09.895,Medan  Indonesia,420.0
18501,es_LA,1998.0,female,2012-10-28 19:20:38.145,Santo Domingo  Dominican Republic,420.0
18502,es_ES,1999.0,female,2012-10-28 19:21:07.018,Santo Domingo  Dominican Republic,-180.0
18503,hu_HU,1997.0,male,2012-10-28 19:22:45.777,Szendro,60.0
18504,hu_HU,1957.0,female,2012-10-28 19:23:19.873,Karcag,60.0
18505,en_US,1990.0,male,2012-10-28 19:29:36.459,Los Angeles  California,330.0
18506,hu_HU,1966.0,female,2012-10-28 19:31:15.710,Miskolc  Hungary,60.0
18507,it_IT,1994.0,female,2012-10-28 19:36:17.177,Milan  Italy,60.0
18508,es_LA,1997.0,female,2012-10-28 19:40:40.066,Santo Domingo  Dominican Republic,-420.0
18509,es_LA,1995.0,male,2012-10-28 19:41:56.008,Toronto  ON,-270.0
18510,id_ID,1992.0,male,2012-10-28 19:53:37.886,Cilegon,420.0
18511,id_ID,1994.0,male,2012-10-28 19:57:13.310,Medan  Indonesia,420.0
18512,id_ID,1993.0,male,2012-10-28 19:57:45.397,Sleman,420.0
18513,en_US,1983.0,male,2012-10-28 19:59:43.360,Toronto  Ontario,-300.0
18514,es_LA,1994.0,female,2012-10-28 20:01:26.284,Santo Domingo  Dominican Republic,-240.0
18515,fr_FR,1976.0,,2012-10-28 20:08:00.985,Port Louis  18,240.0
18516,en_US,1993.0,male,2012-10-28 20:09:10.098,Fountain Valley  California,-420.0
18517,hu_HU,1986.0,male,2012-10-28 20:09:52.371,,60.0
18518,es_LA,1996.0,male,2012-10-28 20:11:28.778,Santo Domingo  Dominican Republic,-240.0
18519,es_ES,1997.0,female,2012-10-28 20:12:31.840,Santo Domingo  Dominican Republic,-240.0
18520,id_ID,1992.0,female,2012-10-28 20:14:33.343,Pekanbaru,420.0
18521,en_US,1985.0,male,2012-10-28 20:18:41.348,Montreal  QC,210.0
18522,id_ID,1991.0,male,2012-10-28 20:21:49.933,Jogjakarta  Indonesia,420.0
18523,es_ES,1995.0,male,2012-10-28 20:22:42.876,Santo Domingo  Dominican Republic,-240.0
18524,es_ES,1990.0,male,2012-10-28 20:23:13.741,Santo Domingo  Dominican Republic,-720.0
18525,es_ES,1994.0,female,2012-10-28 20:24:07.899,Santo Domingo  Dominican Republic,-240.0
18526,pt_BR,1982.0,male,2012-10-28 20:26:15.351,West Covina  California,-480.0
18527,en_GB,1988.0,male,2012-10-28 20:28:01.608,Accra  Ghana,
18528,en_US,1991.0,male,2012-10-28 20:30:55.184,Pamplemousses  Pamplemousses  Mauritius,-480.0
18529,id_ID,1996.0,male,2012-10-28 20:33:14.317,Banda Aceh  Indonesia,420.0
18530,es_ES,1992.0,male,2012-10-28 20:39:18.353,Santo Domingo  Dominican Republic,-360.0
18531,id_ID,1985.0,female,2012-10-28 20:40:50.135,Mataram,180.0
18532,es_LA,1997.0,female,2012-10-28 20:40:55.230,Santo Domingo  Dominican Republic,-240.0
18533,fa_IR,1977.0,male,2012-10-28 20:41:03.705,  ,210.0
18534,en_US,1989.0,male,2012-10-28 20:41:21.094,Monterey Park  California,-480.0
18535,id_ID,1989.0,male,2012-10-28 20:46:41.230,Medan  Indonesia,420.0
18536,id_ID,1990.0,male,2012-10-28 20:47:52.387,Yogyakarta,420.0
18537,ko_KR,1980.0,male,2012-10-28 20:49:13.358,Toronto  Ontario,-300.0
18538,en_US,1987.0,male,2012-10-28 20:49:47.681,Cikarang  Jawa Barat  Indonesia,60.0
18539,ja_JP,1989.0,male,2012-10-28 20:57:35.256,Toronto  Ontario,-300.0
18540,es_LA,1996.0,female,2012-10-28 21:00:14.911,Bajos De Haina  33,-480.0
18541,en_US,1984.0,male,2012-10-28 21:01:24.307,Monrovia  California,-480.0
18542,id_ID,1994.0,male,2012-10-28 21:04:35.115,Jogjakarta  Indonesia,420.0
18543,en_US,1979.0,male,2012-10-28 21:06:17.566,Cairo  11,-390.0
18544,es_ES,1990.0,female,2012-10-28 21:09:13.623,Santo Domingo  Dominican Republic,-180.0
18545,es_LA,1996.0,male,2012-10-28 21:09:37.019,Santo Domingo  Dominican Republic,60.0
18546,en_US,1984.0,male,2012-10-28 21:10:09.885,Dallas  TX,-480.0
18547,id_ID,1991.0,male,2012-10-28 21:10:48.964,Yogyakarta,420.0
18548,es_LA,1985.0,female,2012-10-28 21:11:01.318,,-300.0
18549,en_GB,1993.0,female,2012-10-28 21:11:19.981,Yogyakarta,420.0
18550,es_LA,1993.0,male,2012-10-28 21:17:31.760,Santo Domingo  Dominican Republic,-240.0
18551,es_LA,1994.0,female,2012-10-28 21:19:43.278,Santo Domingo  Dominican Republic,-240.0
18552,es_LA,1993.0,male,2012-10-28 21:20:06.032,Santo Domingo  Dominican Republic,-180.0
18553,es_ES,1995.0,male,2012-10-28 21:22:15.514,Madrid  Spain,60.0
18554,id_ID,1990.0,male,2012-10-28 21:22:19.101,Medan  Indonesia,420.0
18555,ko_KR,1989.0,female,2012-10-28 21:28:47.646,Toronto  Ontario,540.0
18556,en_US,1979.0,male,2012-10-28 21:30:24.976,Los Angeles  California,-480.0
18557,es_ES,1997.0,female,2012-10-28 21:30:26.440,Santo Domingo  Dominican Republic,-240.0
18558,es_LA,1993.0,male,2012-10-28 21:35:35.843,Santo Domingo  Dominican Republic,60.0
18559,en_US,1988.0,female,2012-10-28 21:35:36.636,,120.0
18560,en_US,1984.0,male,2012-10-28 21:38:29.595,Los Angeles  California,-480.0
18561,es_LA,1997.0,female,2012-10-28 21:40:04.251,Santo Domingo  Dominican Republic,-240.0
18562,en_US,1983.0,male,2012-10-28 21:42:10.786,Boston  Massachusetts,-300.0
18563,es_LA,1995.0,female,2012-10-28 21:49:43.656,Santo Domingo  Dominican Republic,480.0
18564,en_US,1988.0,male,2012-10-28 21:49:51.354,Chicago  IL,-480.0
18565,en_US,1990.0,female,2012-10-28 21:52:09.423,Oshawa  ON,-300.0
18566,es_LA,1996.0,female,2012-10-28 21:56:02.041,Santo Domingo  Dominican Republic,60.0
18567,es_LA,1995.0,female,2012-10-28 21:57:26.731,Santiago De Los Caballeros  Santiago  Dominican Republic,-240.0
18568,es_LA,1994.0,male,2012-10-28 21:57:29.091,Santo Domingo  Dominican Republic,-360.0
18569,en_US,1992.0,female,2012-10-28 21:58:55.745,Alhambra  California,-480.0
18570,en_GB,1982.0,male,2012-10-28 21:59:44.246,Los Angeles  California,-420.0
18571,id_ID,1992.0,female,2012-10-28 22:02:58.341,Yogyakarta,420.0
18572,id_ID,1999.0,male,2012-10-28 22:06:15.625,Sleman,420.0
18573,tr_TR,1981.0,female,2012-10-28 22:07:22.360,,120.0
18574,es_LA,1997.0,female,2012-10-28 22:08:44.256,San Felipe de Puerto Plata,-240.0
18575,id_ID,1981.0,male,2012-10-28 22:13:10.502,Salatiga,420.0
18576,en_US,1992.0,female,2012-10-28 22:13:15.377,Kotagede  Yogyakarta  Indonesia,420.0
18577,en_US,1990.0,male,2012-10-28 22:16:53.032,Flushing  New York,-300.0
18578,es_ES,1993.0,male,2012-10-28 22:22:03.521,Santo Domingo  Dominican Republic,480.0
18579,en_US,1991.0,female,2012-10-28 22:24:13.157,Djokjakarta  Yogyakarta  Indonesia,420.0
18580,en_US,1980.0,male,2012-10-28 22:24:49.274,  ,210.0
18581,ar_AR,1978.0,male,2012-10-28 22:25:59.918,Riyadh  10,180.0
18582,es_LA,1993.0,female,2012-10-28 22:26:27.707,Torreon  Mexico,-360.0
18583,en_US,1994.0,male,2012-10-28 22:27:24.486,Bronx  New York,-300.0
18584,id_ID,1991.0,male,2012-10-28 22:28:06.338,Yogyakarta,420.0
18585,en_US,1993.0,male,2012-10-28 22:28:40.184,Los Angeles  California,-480.0
18586,en_US,1987.0,male,2012-10-28 22:30:15.196,Yogyakarta,420.0
18587,id_ID,1996.0,female,2012-10-28 22:31:05.345,Sleman,420.0
18588,es_LA,1995.0,male,2012-10-28 22:33:05.094,Villa De Laguna Salada  Valverde  Dominican Republic,60.0
18589,ar_AR,1992.0,male,2012-10-28 22:34:54.292,  ,120.0
18590,es_LA,1994.0,male,2012-10-28 22:42:42.960,Santo Domingo  Dominican Republic,-60.0
18591,id_ID,1994.0,male,2012-10-28 22:43:19.548,Yogyakarta,420.0
18592,es_LA,1997.0,female,2012-10-28 22:43:34.191,Santo Domingo  Dominican Republic,-240.0
18593,id_ID,1982.0,male,2012-10-28 22:44:03.781,Kuala Lumpur  14,420.0
18594,fr_FR,1971.0,male,2012-10-28 22:44:20.364,  ,60.0
18595,id_ID,1993.0,male,2012-10-28 22:46:31.101,Magelang,420.0
18596,es_ES,1995.0,female,2012-10-28 22:48:27.268,Santo Domingo  Dominican Republic,480.0
18597,en_US,1993.0,male,2012-10-28 22:52:27.570,San Jose  CA,210.0
18598,en_US,1991.0,female,2012-10-28 22:53:02.190,Yogyakarta,420.0
18599,id_ID,1990.0,female,2012-10-28 22:55:47.534,Pemalang,420.0
18600,id_ID,1989.0,female,2012-10-28 22:57:34.298,Jogjakarta  Indonesia,420.0
18601,es_LA,1991.0,male,2012-10-28 22:59:20.888,Santo Domingo  Dominican Republic,480.0
18602,ja_JP,1991.0,male,2012-10-28 23:01:38.349,Toronto  Ontario,-240.0
18603,id_ID,1993.0,male,2012-10-28 23:07:03.555,Yogyakarta,420.0
18604,en_US,1993.0,female,2012-10-28 23:08:05.383,Vancouver  British Columbia,-480.0
18605,id_ID,1973.0,male,2012-10-28 23:09:00.327,Djokja  Yogyakarta  Indonesia,420.0
18606,es_LA,1997.0,male,2012-10-28 23:10:47.870,Santo Domingo  Dominican Republic,480.0
18607,es_LA,1994.0,female,2012-10-28 23:14:11.535,Santo Domingo  Dominican Republic,480.0
18608,en_US,1993.0,male,2012-10-28 23:14:50.600,Toronto  Ontario,-300.0
18609,en_US,1991.0,male,2012-10-28 23:14:50.944,Phnom Penh,420.0
18610,en_GB,1988.0,male,2012-10-28 23:17:03.983,Purwokerto  Jawa Tengah  Indonesia,420.0
18611,id_ID,1987.0,male,2012-10-28 23:17:40.657,Mataram,510.0
18612,es_LA,1994.0,female,2012-10-28 23:18:30.998,Santo Domingo  Dominican Republic,-180.0
18613,fr_FR,1987.0,female,2012-10-28 23:19:01.872,Neuilly-sur-marne  A8,60.0
18614,en_US,1980.0,male,2012-10-28 23:19:08.452,Palo Alto  CA,
18615,ar_AR,1988.0,male,2012-10-28 23:19:48.305,Torrance  CA,180.0
18616,pt_BR,1958.0,male,2012-10-28 23:20:04.219,Varginha  Brazil,-120.0
18617,id_ID,1983.0,female,2012-10-28 23:20:42.971,  ,480.0
18618,id_ID,1991.0,male,2012-10-28 23:29:07.568,Jambi City,420.0
18619,en_US,1980.0,male,2012-10-28 23:30:02.107,Pinhal Novo  19,
18620,es_LA,1997.0,female,2012-10-28 23:32:21.232,Santo Domingo  Dominican Republic,-480.0
18621,es_LA,1981.0,male,2012-10-28 23:33:00.382,Santiago De Los Caballeros  Santiago  Dominican Republic,-240.0
18622,en_US,1993.0,female,2012-10-28 23:35:11.023,Yogyakarta,420.0
18623,en_US,1993.0,female,2012-10-28 23:36:18.341,San Clemente  California,-480.0
18624,id_ID,1990.0,male,2012-10-28 23:39:47.954,Medan  Indonesia,420.0
18625,en_US,1982.0,male,2012-10-28 23:40:34.360,Los Angeles  California,-480.0
18626,en_US,1992.0,male,2012-10-28 23:41:48.772,Yogyakarta,420.0
18627,id_ID,1993.0,male,2012-10-28 23:45:40.264,Yogyakarta,420.0
